id,name,price,age,line,station_name,minutes,layout,area,address,url,lat,lon
20045528,103大稲マンション,2080,51,地下鉄七隈線,薬院大通,1,2LDK,55.62,福岡県福岡市中央区薬院２-4-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20045528/,,
20045615,日商岩井新福陵マンション２号棟,1498,48,地下鉄空港線,藤崎,14,4LDK,83.19,福岡県福岡市早良区荒江３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20045615/,,
20052456,103大稲マンション,2080,51,地下鉄七隈線,薬院大通,1,2LDK,55.68,福岡県福岡市中央区薬院２-4-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052456/,,
20052926,西公園ツインタワー,4580,36,地下鉄空港線,大濠公園,7,3LDK,83.05,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052926/,,
20052927,エクセレンス谷,2490,47,地下鉄七隈線,桜坂,6,2LDK,57.23,福岡県福岡市中央区谷１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052927/,,
20059581,コアマンション桜坂プレジオ弐番館,7890,25,地下鉄七隈線,桜坂,4,3LDK+S（納戸）,103.4,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20059581/,,
20062724,サンライフ六本松,3980,42,地下鉄七隈線,六本松,2,1LDK+S（納戸）,60.02,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20062724/,,
20066553,ツインタワー空港通り,3399,32,地下鉄空港線,東比恵,12,3LDK,71.7,福岡県福岡市博多区豊１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20066553/,,
20069784,グランドメゾン福岡　Ｔｈｅ　Ｃｅｎｔｒａｌ　Ｌｕｘｅ,6900,1,西鉄天神大牟田線,薬院,3,1LDK,44.25,福岡県福岡市中央区渡辺通２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20069784/,,
20069809,エトワール博多,870,49,地下鉄空港線,博多,5,ワンルーム,27.72,福岡県福岡市博多区博多駅前１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20069809/,,
20082171,モントーレ東比恵クレア,4199,7,地下鉄空港線,東比恵,2,1LDK,42.77,福岡県福岡市博多区東比恵３-19-10,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20082171/,,
20084916,ライオンズマンション西新,2780,44,地下鉄空港線,藤崎,5,2DK,45.97,福岡県福岡市早良区西新７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20084916/,,
20091079,グランドメゾン赤坂けやきレジデンス,7580,8,地下鉄空港線,赤坂,8,ワンルーム,63.59,福岡県福岡市中央区赤坂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20091079/,,
20091541,コアマンション桜坂プレジオ弐番館,7980,25,地下鉄七隈線,桜坂,4,3LDK+S（納戸）,103.4,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20091541/,,
20097897,【ロワールマンション博多駅南】博多駅徒歩圏！最新リノ…,3390,41,ＪＲ鹿児島本線,博多,15,3LDK,69.51,福岡県福岡市博多区博多駅南３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20097897/,,
20098723,グリーンハイツ赤坂,2998,52,地下鉄七隈線,六本松,11,2LDK,72.57,福岡県福岡市中央区赤坂２-６番２３号,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20098723/,,
20102772,グランドメゾン福岡The Central Luxe,11000,1,西鉄天神大牟田線,薬院,3,1LDK,51.35,福岡県福岡市中央区渡辺通２-7-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20102772/,,
20105424,ネオハイツ南公園,2790,38,地下鉄七隈線,桜坂,8,3LDK,77.9,福岡県福岡市中央区谷２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20105424/,,
20109674,クリオラベルヴィ呉服町,3199,8,地下鉄空港線,中洲川端,12,1LDK,34.4,福岡県福岡市博多区下呉服町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20109674/,,
20117698,グランドメゾン大濠南,10990,25,地下鉄七隈線,六本松,3,3LDK+S（納戸）,98.79,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20117698/,,
20120211,【秀和警固レジデンス】天神を日常にする好立地。青い屋…,3080,52,地下鉄空港線,赤坂,8,2LDK,69.43,福岡県福岡市中央区警固２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20120211/,,
20126844,パークハウス大濠,11880,28,地下鉄空港線,唐人町,12,3LDK,107.28,福岡県福岡市中央区大濠１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20126844/,,
20127824,ロイヤルマンション六本松,6500,37,地下鉄七隈線,六本松,6,2LDK,87.12,福岡県福岡市中央区梅光園１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20127824/,,
20128719,グランドメゾン福岡　The Central Luxe,9200,1,西鉄天神大牟田線,薬院,2,1LDK,63.29,福岡県福岡市中央区渡辺通２-７－２８,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20128719/,,
20130351,GSハイム博多,2529,46,地下鉄空港線,東比恵,5,3DK,66.15,福岡県福岡市博多区博多駅東２-13-21,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20130351/,,
20131070,百道タワー,8980,22,地下鉄空港線,西新,10,1LDK,90.28,福岡県福岡市早良区百道浜１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20131070/,,
20133049,三井薬院ハイツ,10880,44,地下鉄七隈線,薬院大通,6,8LDK,172.94,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20133049/,,
20148823,パークホームズ警固本通り,7770,17,地下鉄空港線,赤坂,9,3LDK,82.96,福岡県福岡市中央区警固２-16-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20148823/,,
20152977,ダイナコートエスパシオ舞鶴,4280,30,地下鉄空港線,赤坂,6,2LDK,52.92,福岡県福岡市中央区舞鶴２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20152977/,,
20152980,グランフォーレラグゼ博多駅南,2899,10,地下鉄空港線,東比恵,15,1LDK,33.41,福岡県福岡市博多区博多駅南４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20152980/,,
20155224,アルファライフ博多,4599,15,地下鉄七隈線,博多,13,1LDK,53.04,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20155224/,,
20156687,【エンクレストベイサイド通】最上階×リフォーム済！海…,4499,10,地下鉄空港線,中洲川端,14,1LDK+S（納戸）,54.65,福岡県福岡市博多区築港本町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20156687/,,
20160990,Ｂｒｉｌｌｉａ平尾浄水,9588,17,地下鉄七隈線,薬院大通,12,3LDK,108.17,福岡県福岡市中央区平尾浄水町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20160990/,,
20161225,藤和コープ・サンウェルス,2080,46,地下鉄空港線,赤坂,8,1LDK,66.0,福岡県福岡市中央区警固２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20161225/,,
20171965,サントーア薬院,5280,31,地下鉄七隈線,薬院大通,5,2LDK,73.35,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20171965/,,
20177504,サントーア薬院,5480,31,地下鉄七隈線,薬院大通,5,2LDK,73.35,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20177504/,,
20178485,【ロマネスク大濠アネックス】大濠公園徒歩8分！16帖…,2999,39,地下鉄空港線,唐人町,14,2LDK,59.65,福岡県福岡市中央区鳥飼２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20178485/,,
20178579,【サンシティ鳥飼】鳥飼小学校1分・内装リノベ済！アフ…,3799,32,地下鉄七隈線,別府,11,3LDK,68.48,福岡県福岡市城南区鳥飼４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20178579/,,
20179644,グランドメゾン大濠公園ＴＨＥ　ＴＯＷＥＲ,11500,3,地下鉄空港線,唐人町,2,3LDK,70.67,福岡県福岡市中央区唐人町１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20179644/,,
20186273,薬院パークホームズ,2700,45,地下鉄七隈線,薬院大通,7,4LDK,82.59,福岡県福岡市中央区薬院２-11-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20186273/,,
20187670,藤崎ロジュマン,4380,38,地下鉄空港線,藤崎,13,4LDK,82.76,福岡県福岡市早良区昭代３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20187670/,,
20199429,オリエントハイツ別府,4790,36,地下鉄七隈線,別府,1,3LDK,84.0,福岡県福岡市城南区別府１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20199429/,,
20201400,赤坂エクセル,3449,52,地下鉄空港線,赤坂,13,2LDK,79.5,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20201400/,,
20204209,コモダス天神,5199,29,地下鉄七隈線,薬院大通,8,3LDK,66.78,福岡県福岡市中央区今泉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20204209/,,
20209727,東急ドエルアルス天神,2350,43,地下鉄七隈線,天神南,1,1K,36.62,福岡県福岡市中央区渡辺通５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20209727/,,
20214629,プレミスト天神赤坂タワー,16300,7,地下鉄空港線,赤坂,3,1LDK,62.77,福岡県福岡市中央区大名２-10-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20214629/,,
20217576,ゾンネンハイム大手門,2527,53,地下鉄空港線,大濠公園,7,1LDK,66.0,福岡県福岡市中央区大手門２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20217576/,,
20225032,ダイアパレス平尾２,2950,43,西鉄天神大牟田線,薬院,11,2LDK,64.1,福岡県福岡市中央区大宮２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20225032/,,
20230046,アーティックス大濠,5598,22,地下鉄七隈線,六本松,11,2LDK,71.43,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20230046/,,
20230915,シティマンション輝国,950,42,地下鉄七隈線,六本松,15,3DK,55.43,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20230915/,,
20236085,ロワールマンション大濠Ⅱ,4430,40,地下鉄空港線,大濠公園,3,2LDK,67.29,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20236085/,,
20237744,パークホームズ大濠二丁目,21000,9,地下鉄空港線,唐人町,4,2LDK,101.47,福岡県福岡市中央区大濠２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20237744/,,
20237745,ＭＪＲ赤坂タワー,7480,9,地下鉄空港線,赤坂,1,2LDK,55.38,福岡県福岡市中央区赤坂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20237745/,,
20237747,ＣＬＵＢ　ＴＨＥ．薬院ステーションタワー,46000,6,地下鉄七隈線,薬院,2,2LDK+S（納戸）,138.16,福岡県福岡市中央区白金１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20237747/,,
20239975,エンクレスト天神南Ⅲ,2549,21,地下鉄七隈線,渡辺通,13,1LDK,37.86,福岡県福岡市中央区清川３-2-9,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20239975/,,
20241317,ロイヤルマンション別府六,3290,32,地下鉄七隈線,別府,6,3LDK,82.27,福岡県福岡市城南区別府６,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20241317/,,
20245114,フリーディア西新レジデンス,8180,2,地下鉄空港線,藤崎,5,1LDK,72.93,福岡県福岡市早良区西新７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20245114/,,
20245678,輝国住宅1号棟,2180,52,地下鉄七隈線,六本松,14,3LDK,64.42,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20245678/,,
20247920,ユーハイム大濠西,2605,41,地下鉄空港線,唐人町,1,1LDK,48.09,福岡県福岡市中央区黒門6-40,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20247920/,,
20250868,ライオンズマンション天神南,1380,34,地下鉄七隈線,薬院大通,10,ワンルーム,21.0,福岡県福岡市中央区今泉２-1-32,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20250868/,,
20255236,西新ビル,1850,54,地下鉄空港線,西新,5,2LDK,60.8,福岡県福岡市早良区高取１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20255236/,,
20268504,大濠公園グランドヒルズ,6980,36,地下鉄空港線,大濠公園,4,2LDK+S（納戸）,79.08,福岡県福岡市中央区荒戸２-3-49,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20268504/,,
20272288,アダージュ薬院弐番館,4890,23,地下鉄七隈線,薬院大通,3,2LDK,65.11,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20272288/,,
20272676,ライオンズマンション大名,2972,44,地下鉄空港線,赤坂,8,3DK,56.72,福岡県福岡市中央区大名１-2-20,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20272676/,,
20277705,ソレイユ赤坂南,4680,37,地下鉄七隈線,六本松,9,3LDK,75.03,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20277705/,,
20282820,デュレジア薬院スタンス【築浅、地下鉄、電車ダブルアク…,9990,3,地下鉄七隈線,薬院大通,5,2LDK+S（納戸）,70.33,福岡県福岡市中央区薬院３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20282820/,,
20292711,コスモ西新七丁目　【担当：中見】　までお気軽にお問合…,5980,26,地下鉄空港線,藤崎,4,2LDK+S（納戸）,70.01,福岡県福岡市早良区西新７-1-17,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20292711/,,
20293641,シティマンション輝国,1430,42,地下鉄七隈線,六本松,15,3DK,55.06,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20293641/,,
20294623,ラフィネスシャトードゥ赤坂,3599,24,地下鉄空港線,赤坂,7,1LDK,32.81,福岡県福岡市中央区大手門１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20294623/,,
20298722,ビレッタ百道,1690,51,地下鉄空港線,藤崎,12,2LDK,55.39,福岡県福岡市早良区百道１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20298722/,,
20301505,パークハイツ桜坂,1820,49,地下鉄七隈線,桜坂,3,ワンルーム,67.2,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20301505/,,
20310107,プレイスポットしんばしビル本館,2249,51,地下鉄七隈線,櫛田神社前,2,1DK,40.63,福岡県福岡市博多区中洲２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20310107/,,
20310563,シティマンション薬院Ⅱ,2690,41,西鉄天神大牟田線,薬院,5,2LDK,48.8,福岡県福岡市中央区大宮１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20310563/,,
20312519,グランドパレス浄水通り,12850,9,地下鉄七隈線,薬院大通,8,2LDK+S（納戸）,101.74,福岡県福岡市中央区薬院４-15-10,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20312519/,,
20325130,ロマネスク渡辺通第2,1699,37,西鉄天神大牟田線,薬院,13,1LDK,33.29,福岡県福岡市中央区高砂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20325130/,,
20332513,朝日プラザ桜坂　中古マンション,2780,40,地下鉄七隈線,桜坂,6,3LDK,62.34,福岡県福岡市中央区谷１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20332513/,,
20337474,GSハイム博多,2544,46,地下鉄空港線,東比恵,7,4DK,66.15,福岡県福岡市博多区博多駅東２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20337474/,,
20354638,ライオンズマンション南薬院,2380,43,西鉄天神大牟田線,薬院,5,1LDK,47.79,福岡県福岡市中央区薬院３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20354638/,,
20355646,第7プリンスマンション,2740,48,地下鉄七隈線,渡辺通,10,3LDK,74.01,福岡県福岡市中央区高砂１-15-32,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20355646/,,
20367370,第2住吉ハイツ,1680,47,地下鉄七隈線,渡辺通,10,1LDK,55.55,福岡県福岡市博多区住吉３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20367370/,,
20367604,Brillia平尾浄水,11800,17,地下鉄七隈線,薬院大通,12,3LDK,114.43,福岡県福岡市中央区平尾浄水町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20367604/,,
20367967,パークハイツ平尾山荘　21棟,2490,45,地下鉄七隈線,薬院大通,15,3LDK,79.44,福岡県福岡市中央区平尾５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20367967/,,
20370112,MJR博多ザ・レジデンス,7900,1,ＪＲ鹿児島本線,博多,13,2LDK,70.1,福岡県福岡市博多区美野島１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20370112/,,
20370839,大名サンハイツ,2820,45,地下鉄空港線,赤坂,6,3LDK,62.32,福岡県福岡市中央区大名１-11-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20370839/,,
20371760,サンシティ鳥飼,3799,32,地下鉄七隈線,別府,11,3LDK,64.48,福岡県福岡市城南区鳥飼４-9-3,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20371760/,,
20372579,チサンマンション祇園,3180,46,地下鉄空港線,祇園,4,2LDK,52.98,福岡県福岡市博多区祇園町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20372579/,,
20382669,オープンレジデンシア薬院白金,3498,3,西鉄天神大牟田線,薬院,8,1LDK,33.92,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20382669/,,
20384520,シャンボール大名A棟,3490,45,地下鉄七隈線,薬院大通,7,3DK,61.08,福岡県福岡市中央区大名２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20384520/,,
20387762,パーク・エステート博多503号室,5088,29,地下鉄空港線,祇園,6,2LDK,60.81,福岡県福岡市博多区店屋町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20387762/,,
20395185,アンピール舞鶴,6790,22,地下鉄空港線,赤坂,8,2LDK,69.44,福岡県福岡市中央区舞鶴１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20395185/,,
20395547,アンピール舞鶴,6790,22,地下鉄空港線,天神,7,2LDK,69.44,福岡県福岡市中央区舞鶴１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20395547/,,
20401001,グランドメゾン浄水ガーデンシティ　フォレストゲートⅢ,19800,8,地下鉄七隈線,薬院大通,5,3LDK,100.07,福岡県福岡市中央区薬院４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20401001/,,
20401004,アクロス大濠公園グランビュー,4230,1,地下鉄空港線,唐人町,3,1LDK,37.11,福岡県福岡市中央区黒門,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20401004/,,
20401835,ダイアパレス西公園Ⅱ,5680,41,地下鉄空港線,大濠公園,7,4LDK,116.59,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20401835/,,
20401837,グランドメゾン赤坂１丁目,11580,13,地下鉄空港線,赤坂,6,3LDK,88.11,福岡県福岡市中央区赤坂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20401837/,,
20407256,ブリリアタワー西新,30000,5,地下鉄空港線,西新,1,2LDK,101.65,福岡県福岡市早良区西新４-1-1,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20407256/,,
20408984,ダイアパレスグランデージ大名,6080,28,地下鉄空港線,赤坂,6,2LDK+S（納戸）,70.69,福岡県福岡市中央区大名１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20408984/,,
20410240,イニシアイオ大名,4280,18,地下鉄空港線,赤坂,5,1LDK,45.0,福岡県福岡市中央区大名１-9-4,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20410240/,,
20410832,ライオンズマンション大名,2992,44,地下鉄空港線,赤坂,10,3DK,56.72,福岡県福岡市中央区大名１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20410832/,,
20416508,グランドメゾン福岡　Ｔｈｅ　Ｃｅｎｔｒａｌ　Ｌｕｘｅ,18500,1,西鉄天神大牟田線,薬院,2,2LDK,77.39,福岡県福岡市中央区渡辺通２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20416508/,,
20416709,グランドメゾン百道浜オーシャン＆フォレスト,25800,16,地下鉄空港線,西新,15,3LDK,155.52,福岡県福岡市早良区百道浜３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20416709/,,
20417461,パークホームズ大濠二丁目,17200,9,地下鉄空港線,唐人町,4,3LDK,101.47,福岡県福岡市中央区大濠２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20417461/,,
20420725,グランドメゾン桜坂ヒルズ,9600,15,地下鉄七隈線,桜坂,5,3LDK,90.75,福岡県福岡市中央区警固３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20420725/,,
20422608,ウェリス大濠公園Z-Stage,13800,13,地下鉄空港線,唐人町,2,3LDK,86.42,福岡県福岡市中央区黒門,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20422608/,,
20423568,ライオンズマンション高砂,3280,48,地下鉄七隈線,渡辺通,7,1LDK+S（納戸）,55.69,福岡県福岡市中央区高砂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20423568/,,
20426114,プレミスト大濠公園,24800,1,地下鉄空港線,唐人町,3,3LDK,120.71,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20426114/,,
20426588,エバーライフ赤坂,4280,38,地下鉄七隈線,桜坂,14,1LDK,63.63,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20426588/,,
20434666,警固ハウス,3190,46,地下鉄七隈線,薬院大通,9,3LDK,66.0,福岡県福岡市中央区警固１-15-15,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20434666/,,
20435512,ライオンズマンション西新,2980,44,地下鉄空港線,藤崎,5,2LDK,66.36,福岡県福岡市早良区西新７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20435512/,,
20435722,ライオンズマンション天神南,4980,34,地下鉄七隈線,薬院大通,7,1LDK,86.02,福岡県福岡市中央区今泉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20435722/,,
20436133,ライオンズマンション大濠パークサイド,10500,23,地下鉄七隈線,六本松,11,3LDK,103.85,福岡県福岡市中央区鳥飼２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20436133/,,
20442837,エメラルドマンション比恵,1998,44,地下鉄空港線,東比恵,3,2LDK,51.16,福岡県福岡市博多区東比恵３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20442837/,,
20445148,コアマンションけやき通りプレジオ,13400,24,地下鉄七隈線,六本松,11,3LDK+S（納戸）,150.4,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20445148/,,
20445302,第三住吉ハイツ,2599,46,ＪＲ鹿児島本線,博多,14,2LDK,67.2,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20445302/,,
20445675,ザ・パークハウス福岡タワーズ　WEST,32000,7,地下鉄空港線,唐人町,12,1LDK,102.56,福岡県福岡市中央区地行浜２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20445675/,,
