id,name,price,age,line,station_name,minutes,layout,area,address,url
20005198,グランドメゾン大濠公園THE CLASS,12000,2,地下鉄空港線,大濠公園,4,2LDK,60.35,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20005198/
20006864,モントーレ東比恵クレア,4199,7,地下鉄空港線,東比恵,3,1LDK+S（納戸）,42.77,福岡県福岡市博多区東比恵３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20006864/
20014031,ＭＪＲ博多ザ・レジデンス,8100,1,ＪＲ鹿児島本線,博多,13,3LDK,70.49,福岡県福岡市博多区美野島１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20014031/
20024543,グランドメゾン福岡The Central Luxe,6780,1,西鉄天神大牟田線,薬院,2,1LDK,44.25,福岡県福岡市中央区渡辺通２-7-11,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20024543/
20031460,サーパス桜坂,4900,26,地下鉄七隈線,桜坂,5,3LDK,71.63,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20031460/
20032764,CLUB THE.大濠二丁目,12480,7,地下鉄空港線,唐人町,7,2LDK,91.07,福岡県福岡市中央区大濠２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20032764/
20033456,リファレンス天神南,4199,24,地下鉄七隈線,渡辺通,13,3LDK,65.32,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20033456/
20045528,103大稲マンション,2080,51,地下鉄七隈線,薬院大通,1,2LDK,55.62,福岡県福岡市中央区薬院２-4-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20045528/
20052456,103大稲マンション,2080,51,地下鉄七隈線,薬院大通,1,2LDK,55.68,福岡県福岡市中央区薬院２-4-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052456/
20052926,西公園ツインタワー,4530,36,地下鉄空港線,大濠公園,7,3LDK,83.05,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052926/
20056310,リファレンス天神南,4199,24,地下鉄七隈線,渡辺通,13,3LDK,65.32,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20056310/
20059581,コアマンション桜坂プレジオ弐番館,7780,25,地下鉄七隈線,桜坂,4,3LDK+S（納戸）,103.4,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20059581/
20062724,サンライフ六本松,3880,42,地下鉄七隈線,六本松,2,1LDK+S（納戸）,60.02,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20062724/
20069809,エトワール博多,870,49,地下鉄空港線,博多,5,ワンルーム,27.72,福岡県福岡市博多区博多駅前１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20069809/
20084916,ライオンズマンション西新,2780,44,地下鉄空港線,藤崎,5,2DK,45.97,福岡県福岡市早良区西新７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20084916/
20091541,コアマンション桜坂プレジオ弐番館,7780,25,地下鉄七隈線,桜坂,4,3LDK+S（納戸）,103.4,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20091541/
20096135,リファレンス天神南,4199,24,地下鉄七隈線,渡辺通,13,3LDK,65.32,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20096135/
20097897,【ロワールマンション博多駅南】博多駅徒歩圏！最新リノ…,3290,41,ＪＲ鹿児島本線,博多,15,3LDK,69.51,福岡県福岡市博多区博多駅南３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20097897/
20098723,グリーンハイツ赤坂,2998,52,地下鉄七隈線,六本松,11,2LDK,72.57,福岡県福岡市中央区赤坂２-６番２３号,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20098723/
20102772,グランドメゾン福岡The Central Luxe,11000,1,西鉄天神大牟田線,薬院,3,1LDK,51.35,福岡県福岡市中央区渡辺通２-7-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20102772/
20106814,モントーレ東比恵クレア,4199,7,地下鉄空港線,東比恵,3,1LDK,42.77,福岡県福岡市博多区東比恵３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20106814/
20109674,クリオラベルヴィ呉服町,3199,8,地下鉄空港線,中洲川端,12,1LDK,34.4,福岡県福岡市博多区下呉服町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20109674/
20117698,グランドメゾン大濠南,10990,25,地下鉄七隈線,六本松,3,3LDK+S（納戸）,98.79,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20117698/
20120081,グランドメゾン大濠公園THE CLASS,12000,2,地下鉄空港線,大濠公園,6,2LDK,60.35,福岡県福岡市中央区荒戸２-3-9,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20120081/
20126844,パークハウス大濠,11880,28,地下鉄空港線,唐人町,12,3LDK,107.28,福岡県福岡市中央区大濠１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20126844/
20127824,ロイヤルマンション六本松,6500,37,地下鉄七隈線,六本松,6,2LDK,87.12,福岡県福岡市中央区梅光園１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20127824/
20128719,グランドメゾン福岡　The Central Luxe,9200,1,西鉄天神大牟田線,薬院,2,1LDK,63.29,福岡県福岡市中央区渡辺通２-７－２８,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20128719/
20130351,GSハイム博多,2655,46,地下鉄空港線,東比恵,5,3LDK,66.15,福岡県福岡市博多区博多駅東２-13-21,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20130351/
20131070,百道タワー,8980,22,地下鉄空港線,西新,10,1LDK,90.28,福岡県福岡市早良区百道浜１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20131070/
20133049,三井薬院ハイツ,10880,44,地下鉄七隈線,薬院大通,6,8LDK,172.94,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20133049/
20152977,ダイナコートエスパシオ舞鶴,4280,30,地下鉄空港線,赤坂,6,2LDK,52.92,福岡県福岡市中央区舞鶴２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20152977/
20152980,グランフォーレラグゼ博多駅南,2899,10,地下鉄空港線,東比恵,15,1LDK,33.41,福岡県福岡市博多区博多駅南４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20152980/
20155224,アルファライフ博多,4499,15,地下鉄七隈線,博多,13,1LDK,53.04,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20155224/
20160990,Ｂｒｉｌｌｉａ平尾浄水,9588,17,地下鉄七隈線,薬院大通,11,3LDK,108.17,福岡県福岡市中央区平尾浄水町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20160990/
20161225,藤和コープ・サンウェルス,1990,46,地下鉄空港線,赤坂,8,1LDK,66.0,福岡県福岡市中央区警固２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20161225/
20163293,アルファライフ博多,4499,15,ＪＲ篠栗線,博多,14,1LDK,53.04,福岡県福岡市博多区住吉５-5-22,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20163293/
20172796,【リファレンス天神南】リフォーム済みの3面採光角部屋…,4199,24,地下鉄七隈線,渡辺通,13,3LDK,65.32,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20172796/
20186273,薬院パークホームズ,2700,45,地下鉄七隈線,薬院大通,7,4LDK,82.59,福岡県福岡市中央区薬院２-11-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20186273/
