name,price,address,access,area,layout,yyyymm_construction,url
【駅近好立地♪ペット相談◎】ラフォーレ室見,3980万円,福岡県福岡市早良区室見４,地下鉄空港線「藤崎」徒歩9分,90.87m2（27.48坪）（壁芯）,4LDK,2003年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77249161/
エンゼルハイム大濠公園南,3984万円,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,69.03m2（20.88坪）（壁芯）,3LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77201526/
ソレイユ赤坂南,3990万円,福岡県福岡市中央区六本松３,地下鉄七隈線「桜坂」徒歩7分,75.03m2（22.69坪）,3LDK,1989年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77818530/
オープンレジデンシア薬院南,3999万円,福岡県福岡市中央区平尾３,西鉄天神大牟田線「薬院」徒歩9分,39.99m2（12.09坪）（壁芯）,1LDK,2022年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77702840/
アーバンパレスアクス大濠,4000万円,福岡県福岡市中央区荒戸３-2-45,地下鉄空港線「唐人町」徒歩8分,72.48m2,3LDK,1995年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75309828/
ロイヤルアーク藤崎,4480万円,福岡県福岡市早良区昭代３,地下鉄空港線「藤崎」徒歩12分,82.48m2（壁芯）,4LDK,2002年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77841648/
シャトレ高取,4490万円,福岡県福岡市早良区高取１,地下鉄空港線「藤崎」徒歩5分,86.47m2（26.15坪）,4LDK,1992年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76576375/
エンゼルハイム大濠公園南,4580万円,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,93.74m2（壁芯）,4LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76627401/
ライオンズマンションマキシム桜坂II,4580万円,福岡県福岡市中央区谷１,地下鉄七隈線「桜坂」徒歩5分,85.78m2（壁芯）,3LDK,1998年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77794350/
オープンレジデンシア天神今泉,4650万円,福岡県福岡市中央区今泉２,地下鉄七隈線「薬院大通」徒歩6分,46.01m2,2LDK,2023年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77825296/
ＪＧＭマキシム藤崎,4680万円,福岡県福岡市早良区弥生１,地下鉄空港線「藤崎」徒歩4分,88.54m2（26.78坪）（壁芯）,4LDK,1997年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76961888/
エクレール平尾,4898万円,福岡県福岡市中央区平尾１,西鉄天神大牟田線「薬院」徒歩10分,79.07m2（壁芯）,4LDK,1996年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77905802/
エテルナ高取Ⅱ,4980万円,福岡県福岡市早良区高取１-17-31,地下鉄空港線「藤崎」徒歩9分,83.06m2,3LDK,1999年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76336701/
クリオ渡辺通アーバンマークス,4980万円,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,53.94m2（壁芯）,2LDK,2023年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77122478/
オープンレジデンシア渡辺通南,5190万円,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,52.27m2（壁芯）,2LDK,2024年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77002522/
アーティックス大濠,5199万円,福岡県福岡市中央区鳥飼１-2-19,地下鉄七隈線「六本松」徒歩14分,71.43m2,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77683574/
ザ・ライオンズ大濠公園,5780万円,福岡県福岡市中央区荒戸１,地下鉄空港線「大濠公園」徒歩2分,43.86m2（壁芯）,2LDK,2024年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77105763/
ライオンズタワー赤坂けやき通り,5790万円,福岡県福岡市中央区赤坂２,地下鉄空港線「赤坂」徒歩10分,60.05m2（18.16坪）,2LDK,2007年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76007831/
パークスタイル・ザ・シェイプ,5980万円,福岡県福岡市城南区鳥飼５,地下鉄七隈線「六本松」徒歩6分,83.35m2（25.21坪）,3LDK,2008年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77491121/
MJR桜坂プレシャス,6190万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩3分,88.95m2（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77491000/
ＭＪＲ桜坂プレシャス　中古マンション,6190万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩3分,88.95m2（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76737473/
ＭＪＲ桜坂プレシャス,6190万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩1分,88.95m2（26.90坪）（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77280039/
クリオ渡辺通サザンマークス,6380万円,福岡県福岡市中央区清川３,地下鉄七隈線「渡辺通」徒歩15分,67m2（20.26坪）,3LDK,2024年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76132933/
オープンレジデンシア渡辺通,6480万円,福岡県福岡市中央区清川１,地下鉄七隈線「渡辺通」徒歩6分,66.02m2（壁芯）,3LDK,2021年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77882225/
グランドパレス藤崎,6490万円,福岡県福岡市早良区藤崎１,地下鉄空港線「藤崎」徒歩4分,68.16m2（20.61坪）（壁芯）,3LDK,2018年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77786811/
MISMO天神,6980万円,福岡県福岡市中央区渡辺通２-1-27,西鉄天神大牟田線「薬院」徒歩5分,60.12m2（18.18坪）（壁芯）,2LDK,2023年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77276265/
アーバンパレスアクス大濠,6980万円,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩8分,96.31m2（壁芯）,3LDK,1995年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72172682/
グランドメゾン大手門ザ・レジデンス,7480万円,福岡県福岡市中央区大手門２,地下鉄空港線「大濠公園」徒歩6分,59.52m2（18.00坪）,2LDK,2024年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77737674/
アンピール大濠公園,7700万円,福岡県福岡市中央区荒戸２-2-25,地下鉄空港線「大濠公園」徒歩7分,82.08m2,2LDK+S（納戸）,2006年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77855812/
グランドステイツ大濠公園南,8790万円,福岡県福岡市中央区六本松３,地下鉄七隈線「六本松」徒歩3分,80.69m2（壁芯）,3LDK,2004年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77573449/
アクタス大手門パークシティ,9780万円,福岡県福岡市中央区大手門１,地下鉄空港線「赤坂」徒歩6分,93.92m2（壁芯）,3LDK,2005年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77427348/
アダージュ薬院弐番館,9980万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩2分,91.96m2（27.81坪）（壁芯）,2LDK,2003年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76799826/
アンピール・マキシム大濠,1億380万円,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩6分,108.56m2（壁芯）,4LDK,2000年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77446445/
MJR赤坂タワー,1億3000万円,福岡県福岡市中央区赤坂１,地下鉄空港線「赤坂」徒歩1分,83.92m2,3LDK,2017年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77685156/
プレサンスロジェ薬院二丁目,1億5000万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩3分,98m2（壁芯）,3LDK,2020年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77461142/
コアマンションけやき通りプレジオ　1012号,1億6800万円,福岡県福岡市中央区赤坂３,地下鉄七隈線「六本松」徒歩10分,150.4m2（壁芯）,3LDK,2002年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74070175/
ザ・パークハウス福岡タワーズEAST,4億2000万円,福岡県福岡市中央区地行浜２,地下鉄空港線「唐人町」徒歩12分,200.14m2（壁芯）,3LDK,2020年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75682341/
コレマツハイツ藤崎,1340万円,福岡県福岡市早良区弥生２,地下鉄空港線「藤崎」徒歩9分,55.62m2（16.82坪）（壁芯）,3DK,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76444778/
日商岩井弥生マンション,1380万円,福岡県福岡市早良区原１-41-1,地下鉄空港線「藤崎」徒歩12分,87.49m2（26.46坪）（壁芯）,4LDK,1979年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77117323/
アソシアグロッツォ薬院サウスシーン４階,1380万円,福岡県福岡市中央区高砂２,地下鉄七隈線「薬院」徒歩12分,24.07m2（7.28坪）（壁芯）,1K,2008年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77658191/
東峰マンション博多駅東,1490万円,福岡県福岡市博多区比恵町7-27,地下鉄空港線「東比恵」徒歩5分,42.82m2（12.95坪）（壁芯）,2DK,1985年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76414809/
グランピア荒江Ⅱ,1500万円,福岡県福岡市城南区荒江１,地下鉄七隈線「別府」徒歩15分,64.8m2（壁芯）,2DK,1982年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77196348/
エバーライフ桜坂,1580万円,福岡県福岡市中央区桜坂３-1-1,地下鉄七隈線「桜坂」徒歩5分,47.52m2（壁芯）,1LDK,1979年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76437406/
皐月マンション奈良屋,1580万円,福岡県福岡市博多区奈良屋町,地下鉄空港線「中洲川端」徒歩10分,53.28m2（壁芯）,3K,1980年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77562566/
クローバーハイツ六本松,1590万円,福岡県福岡市中央区梅光園２-7-1,地下鉄七隈線「六本松」徒歩10分,54.71m2（16.54坪）（壁芯）,2LDK,1985年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75664352/
朝日プラザ赤坂Ⅱ　中古マンション,1700万円,福岡県福岡市中央区赤坂３,地下鉄空港線「赤坂」徒歩10分,43.59m2（壁芯）,1LDK,1983年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77781127/
シティマンション平尾２,1750万円,福岡県福岡市中央区平尾２,地下鉄七隈線「薬院」徒歩11分,49.14m2（壁芯）,3DK,1985年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77299957/
ライオンズマンション西公園第二,1880万円,福岡県福岡市中央区荒戸３,地下鉄空港線「大濠公園」徒歩12分,35.88m2,1LDK,1983年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77698707/
ライオンズマンション天神南,1880万円,福岡県福岡市中央区今泉２,地下鉄空港線「天神」徒歩8分,33.6m2（壁芯）,1DK,1992年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77062192/
大濠ハイツ,1930万円,福岡県福岡市中央区六本松３-16-28,地下鉄七隈線「六本松」徒歩9分,71.28m2（21.56坪）（壁芯）,3LDK,1977年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77592469/
東峰マンション大宮,1933万円,福岡県福岡市中央区大宮１-5-31,地下鉄七隈線「薬院」徒歩7分,60.05m2（18.16坪）（壁芯）,2LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77666685/
シティマンション高砂,1980万円,福岡県福岡市中央区高砂２-15-10,地下鉄七隈線「渡辺通」徒歩14分,54m2（16.33坪）（壁芯）,2DK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77548446/
パークハイム鳥飼　中古マンション,1980万円,福岡県福岡市城南区鳥飼５,地下鉄七隈線「別府」徒歩9分,79.52m2（壁芯）,3LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76617990/
ニューライフ天神,1980万円,福岡県福岡市中央区天神４-1-23,地下鉄空港線「天神」徒歩8分,43.95m2（壁芯）,1LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77693464/
ファミール輝国,1980万円,福岡県福岡市中央区輝国２-8-20,地下鉄七隈線「六本松」徒歩14分,68m2（20.56坪）（壁芯）,3LDK,1984年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77795131/
ホワイトキャッスル城南,1998万円,福岡県福岡市城南区茶山６,地下鉄七隈線「別府」徒歩15分,71.96m2（21.76坪）（壁芯）,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76018502/
ヴェルドミール薬院,2160万円,福岡県福岡市中央区薬院３-12-12,地下鉄七隈線「薬院大通」徒歩5分,64.15m2（19.40坪）（壁芯）,2LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77765290/
博多ニッコーハイツ,2180万円,福岡県福岡市博多区博多駅東３,ＪＲ鹿児島本線「博多」徒歩12分,65.92m2（壁芯）,3LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77684160/
藤和西新コープ,2180万円,福岡県福岡市早良区城西２,地下鉄空港線「西新」徒歩6分,77.66m2（壁芯）,2LDK+S（納戸）,1977年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75823225/
藤和高取ホームズ,2280万円,福岡県福岡市早良区高取１-2-21,地下鉄空港線「藤崎」徒歩7分,43.74m2,1LDK,1987年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77322029/
エバーライフ桜坂,2290万円,福岡県福岡市中央区桜坂３-1-1,地下鉄七隈線「桜坂」徒歩6分,94.2m2（28.49坪）（壁芯）,4LDK,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77793224/
エバーライフ桜坂,2290万円,福岡県福岡市中央区桜坂３-1-1,地下鉄七隈線「桜坂」徒歩7分,94.2m2,4LDK,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77453574/
日商岩井福陵マンション,2290万円,福岡県福岡市早良区荒江３,地下鉄空港線「藤崎」徒歩15分,75.6m2（壁芯）,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77712066/
日商岩井福陵マンション,2290万円,福岡県福岡市早良区荒江３-26-22,地下鉄空港線「藤崎」徒歩15分,75.6m2（22.86坪）（壁芯）,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77851385/
大濠ハイツ,2299万円,福岡県福岡市中央区六本松３-16-28,地下鉄七隈線「六本松」徒歩8分,71.28m2（壁芯）,3LDK,1977年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75575015/
エンクレスト天神MERSⅡ,2340万円,福岡県福岡市中央区天神３-7-25,地下鉄空港線「天神」徒歩9分,24.69m2（壁芯）,1K,2012年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77867011/
コープ野村白金,2350万円,福岡県福岡市中央区白金１-12-22,西鉄天神大牟田線「薬院」徒歩7分,64.54m2,3LDK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77302417/
エバーライフ東平尾公園,2398万円,福岡県福岡市博多区青木１,地下鉄空港線「福岡空港」徒歩13分,63.23m2（19.12坪）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77702515/
エバーライフ東平尾公園,2398万円,福岡県福岡市博多区青木１-19-1,地下鉄空港線「福岡空港」徒歩13分,63.23m2（壁芯）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77726609/
エバーライフ東平尾公園,2480万円,福岡県福岡市博多区青木１,地下鉄空港線「福岡空港」徒歩15分,63.23m2（壁芯）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77593428/
博多駅前ビル709号室【博多駅 徒歩５分】,2497万円,福岡県福岡市博多区博多駅前１-19-3,ＪＲ鹿児島本線「博多」徒歩5分,63.49m2（19.20坪）（壁芯）,2LDK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77732397/
博多駅前ビル,2497万円,福岡県福岡市博多区博多駅前１,ＪＲ鹿児島本線「博多」徒歩5分,63.49m2（19.20坪）（登記）,2LDK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77734763/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（16.75坪）（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76738722/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76763379/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76747845/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76861761/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76744927/
東峰マンシヨン渡辺通　203,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76486201/
ニューライフ天神,2580万円,福岡県福岡市中央区天神４-1-23,地下鉄空港線「天神」徒歩7分,43.95m2（壁芯）,1LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77809173/
ニューライフ天神,2580万円,福岡県福岡市中央区天神４,地下鉄空港線「天神」徒歩7分,43.95m2（壁芯）,1LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77859453/
エクセレンス祇園,2590万円,福岡県福岡市博多区冷泉町,地下鉄空港線「祇園」徒歩3分,60.88m2（壁芯）,2LDK,1981年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77698748/
スバルマンション薬院,2630万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩8分,63.76m2（壁芯）,2LDK,1979年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77132436/
グランフォーレ西新,2670万円,福岡県福岡市早良区城西１-8-14,地下鉄空港線「西新」徒歩7分,40.05m2,1LDK,2006年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77421682/
ダイアパレス輝国,2680万円,福岡県福岡市中央区輝国２,地下鉄七隈線「六本松」徒歩9分,90.2m2（27.28坪）,3LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77424065/
