name,price,address,access,area,layout,yyyymm_construction,url
ビバライフ奈良屋,2290万円,福岡県福岡市博多区奈良屋町9-3,地下鉄空港線「中洲川端」徒歩8分,52.65m2（壁芯）,1LDK+S（納戸）,1979年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77529234/
藤和別府コープ,2380万円,福岡県福岡市城南区別府５-2-5,地下鉄七隈線「別府」徒歩3分,62.16m2,1LDK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_78013493/
ライオンズマンション高砂,2399万円,福岡県福岡市中央区高砂１,地下鉄七隈線「渡辺通」徒歩7分,55.69m2（壁芯）,2LDK,1978年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77704764/
オリエントハイツ西公園,2420万円,福岡県福岡市中央区荒戸３,地下鉄空港線「大濠公園」徒歩8分,69.85m2（21.12坪）（壁芯）,2LDK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77873960/
ニューライフ平尾,2480万円,福岡県福岡市中央区平尾１,地下鉄七隈線「薬院」徒歩8分,70.43m2（21.30坪）,2LDK,1981年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75274314/
コープ野村南薬院,2580万円,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩4分,50.51m2（壁芯）,1LDK,1981年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77933224/
トーカンマンション今泉一〇,2650万円,福岡県福岡市中央区今泉１,地下鉄七隈線「天神南」徒歩7分,60.06m2（18.16坪）,3LDK,1980年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76017750/
祖原公園ハウス,2680万円,福岡県福岡市早良区祖原22-25,地下鉄空港線「西新」徒歩11分,66.62m2（20.15坪）（壁芯）,2LDK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77637610/
グランフォーレ西新パサージュ,2680万円,福岡県福岡市早良区高取１,地下鉄空港線「藤崎」徒歩6分,31.02m2（壁芯）,1LDK,2021年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75570199/
警固ハウス,2680万円,福岡県福岡市中央区警固１,地下鉄七隈線「薬院大通」徒歩8分,66m2（壁芯）,2LDK,1980年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77759845/
アンピール空港駅前,2690万円,福岡県糟屋郡志免町別府西３,地下鉄空港線「福岡空港」徒歩14分,81.38m2（壁芯）,3LDK,2004年7月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_78145321/
東峰マンションハイツ今川,2790万円,福岡県福岡市中央区今川１,地下鉄空港線「唐人町」徒歩4分,66.96m2（壁芯）,2LDK,1979年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76912059/
チサンマンション博多第5,2890万円,福岡県福岡市中央区薬院４-8-28,地下鉄七隈線「薬院大通」徒歩3分,61.6m2,2LDK+S（納戸）,1974年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78093289/
シティマンション平尾,2999万円,福岡県福岡市中央区平尾２-2-18,西鉄天神大牟田線「薬院」徒歩12分,68.78m2,2LDK,1984年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78012078/
〇素敵な住環境〇ライオンズマンションマキシム浄水通り…,3000万円,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩4分,83.83m2（25.35坪）（壁芯）,2LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76444240/
ライオンズマンション薬院第2,3299万円,福岡県福岡市中央区薬院２-17-1,地下鉄七隈線「薬院大通」徒歩7分,81.48m2,3LDK,1980年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77750945/
コープ野村博多東,3380万円,福岡県福岡市博多区比恵町,地下鉄空港線「東比恵」徒歩4分,98.41m2（壁芯）,4LDK,1980年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76461448/
オリエントハイツ西公園,3380万円,福岡県福岡市中央区荒戸３-4-3,地下鉄空港線「大濠公園」徒歩8分,69.85m2（壁芯）,2LDK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77799986/
朝日プラザ大濠,3390万円,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩5分,69.12m2（壁芯）,3LDK,1983年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78066997/
朝日プラザ大濠,3390万円,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩6分,69.12m2（壁芯）,3LDK,1983年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78173291/
シャンボール大名Ｄ棟,3480万円,福岡県福岡市中央区大名２,地下鉄空港線「赤坂」徒歩2分,58.88m2（17.81坪）（壁芯）,1LDK,1982年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78174311/
ライオンズマンション西新,3490万円,福岡県福岡市早良区西新７,地下鉄空港線「藤崎」徒歩3分,66.36m2（壁芯）,2LDK,1982年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77933473/
オープンレジデンシア博多住吉,3490万円,福岡県福岡市博多区住吉２,ＪＲ鹿児島本線「博多」徒歩9分,34m2（壁芯）,1LDK,2023年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75807654/
スコーレ赤坂,3780万円,福岡県福岡市中央区赤坂１,地下鉄空港線「赤坂」徒歩1分,77.56m2（壁芯）,3LDK,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77639066/
西公園ツインタワー,3790万円,福岡県福岡市中央区荒戸２-4-33,地下鉄空港線「大濠公園」徒歩10分,83.05m2（壁芯）,3LDK,1990年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77936638/
トラスト福岡空港駅レジデンス,3790万円,福岡県糟屋郡志免町別府北４,地下鉄空港線「福岡空港」徒歩14分,65.55m2（19.82坪）（壁芯）,3LDK,2024年5月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_77251778/
オープンレジデンシア博多住吉,3799万円,福岡県福岡市博多区住吉２,地下鉄七隈線「櫛田神社前」徒歩8分,34m2（10.28坪）（壁芯）,1LDK,2023年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77703327/
ロイヤルマンショングランデ城南,3880万円,福岡県福岡市城南区別府６,地下鉄七隈線「別府」徒歩10分,70.16m2（21.22坪）（壁芯）,3LDK,1996年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77488707/
スコーレ赤坂,3880万円,福岡県福岡市中央区赤坂１,地下鉄空港線「赤坂」徒歩2分,77.56m2（壁芯）,3LDK,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77697180/
アクロス薬院レジーナガーデン,3899万円,福岡県福岡市中央区高砂２,西鉄天神大牟田線「薬院」徒歩9分,36.64m2（登記）,1LDK,2019年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77934323/
エンゼルハイム大濠公園南,3984万円,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,69.03m2（20.88坪）（壁芯）,3LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77201526/
インプレスト天神オークタワー,3990万円,福岡県福岡市中央区長浜２-1-30,地下鉄空港線「赤坂」徒歩9分,40.58m2（壁芯）,1LDK,2020年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77818223/
アーバンパレスアクス大濠,4000万円,福岡県福岡市中央区荒戸３-2-45,地下鉄空港線「唐人町」徒歩8分,72.48m2,3LDK,1995年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75309828/
アンピール百年橋　内装リフォーム済,4280万円,福岡県福岡市中央区清川３-9-23,地下鉄七隈線「渡辺通」徒歩15分,76.08m2（壁芯）,3LDK,1995年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77680927/
エンゼルハイム大濠公園南,4380万円,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,93.74m2（壁芯）,4LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76627401/
赤坂パインマンション,4399万円,福岡県福岡市中央区赤坂１-2-6,地下鉄空港線「赤坂」徒歩8分,86.1m2（26.04坪）（壁芯）,3LDK,1981年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78175025/
ライオンズマンションマキシム桜坂II,4580万円,福岡県福岡市中央区谷１,地下鉄七隈線「桜坂」徒歩5分,85.78m2（壁芯）,3LDK,1998年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77794350/
クリオ渡辺通アーバンマークス,4690万円,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,44.58m2（壁芯）,2LDK,2023年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78094320/
エクレール平尾,4698万円,福岡県福岡市中央区平尾１-8-20,西鉄天神大牟田線「薬院」徒歩10分,79.07m2,4LDK,1996年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78067800/
エクレール平尾,4698万円,福岡県福岡市中央区平尾１,西鉄天神大牟田線「薬院」徒歩9分,79.07m2（壁芯）,4LDK,1996年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77958871/
デュオヴェール薬院est,4799万円,福岡県福岡市中央区高砂１,西鉄天神大牟田線「薬院」徒歩7分,43.81m2（壁芯）,2LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78059410/
ソピア大濠西,4900万円,福岡県福岡市中央区鳥飼３,地下鉄空港線「西新」徒歩10分,83.2m2（壁芯）,4LDK,1999年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78092526/
エテルナ高取Ⅱ,4980万円,福岡県福岡市早良区高取１-17-31,地下鉄空港線「藤崎」徒歩9分,83.06m2,3LDK,1999年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76336701/
アソシアテラス博多,4980万円,福岡県福岡市博多区豊１,地下鉄空港線「東比恵」徒歩9分,66.18m2（20.01坪）（壁芯）,3LDK,2021年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78179825/
ジョイナス天神タワー,4998万円,福岡県福岡市博多区対馬小路,地下鉄空港線「中洲川端」徒歩12分,76.69m2（壁芯）,2LDK+S（納戸）,1997年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78037475/
オープンレジデンシア渡辺通南,5080万円,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,52.27m2（壁芯）,2LDK,2024年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77002522/
アーティックス大濠,5199万円,福岡県福岡市中央区鳥飼１-2-19,地下鉄七隈線「六本松」徒歩14分,71.43m2,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77683574/
パークスタイル・ザ・シェイプ,5780万円,福岡県福岡市城南区鳥飼５,地下鉄七隈線「六本松」徒歩6分,83.35m2（25.21坪）,3LDK,2008年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77491121/
ザ・ライオンズ大濠公園,5780万円,福岡県福岡市中央区荒戸１,地下鉄空港線「大濠公園」徒歩2分,43.86m2（壁芯）,2LDK,2024年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77105763/
ＭＪＲ桜坂プレシャス,6100万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩1分,88.95m2（26.90坪）（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77280039/
ＭＪＲ桜坂プレシャス　中古マンション,6100万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩3分,88.95m2（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76737473/
クリオ渡辺通サザンマークス,6200万円,福岡県福岡市中央区清川３,地下鉄七隈線「渡辺通」徒歩15分,67m2（20.26坪）,3LDK,2024年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76132933/
オープンレジデンシア渡辺通,6280万円,福岡県福岡市中央区清川１,地下鉄七隈線「渡辺通」徒歩6分,66.02m2（壁芯）,3LDK,2021年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77882225/
GRANDE MAISON 高取参番館【すべてが徒歩…,6280万円,福岡県福岡市早良区高取２,地下鉄空港線「藤崎」徒歩5分,82.9m2（壁芯）,3LDK+S（納戸）,2010年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78097444/
グランドパレス藤崎,6490万円,福岡県福岡市早良区藤崎１,地下鉄空港線「藤崎」徒歩4分,68.16m2（20.61坪）（壁芯）,3LDK,2018年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77786811/
コモダス大濠,6780万円,福岡県福岡市中央区大濠２,地下鉄空港線「唐人町」徒歩7分,75.6m2（壁芯）,3LDK,1996年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77856699/
コモダス天神２,6980万円,福岡県福岡市中央区今泉２-4-59,西鉄天神大牟田線「薬院」徒歩9分,85.04m2（壁芯）,3LDK,1999年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77978138/
アーバンパレスアクス大濠,6980万円,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩8分,96.31m2（壁芯）,3LDK,1995年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72172682/
サンジュール・ピソ大濠,7280万円,福岡県福岡市中央区今川１,地下鉄空港線「唐人町」徒歩6分,96.3m2（壁芯）,4LDK,1999年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78158791/
ルッシュ・西公園,7380万円,福岡県福岡市中央区荒戸３,地下鉄空港線「大濠公園」徒歩10分,101.94m2（壁芯）,3LDK,1990年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77740848/
アンピール大濠公園,7700万円,福岡県福岡市中央区荒戸２-2-25,地下鉄空港線「大濠公園」徒歩7分,82.08m2,2LDK+S（納戸）,2006年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77855812/
グランドステイツ大濠公園南,8790万円,福岡県福岡市中央区六本松３,地下鉄七隈線「六本松」徒歩3分,80.69m2（壁芯）,3LDK,2004年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77573449/
ザ・パークハウス百道,8980万円,福岡県福岡市早良区百道２,地下鉄空港線「藤崎」徒歩3分,85.13m2（25.75坪）（壁芯）,3LDK,2020年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77960655/
アダージュ薬院弐番館,9600万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩2分,91.96m2（27.81坪）（壁芯）,2LDK,2003年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76799826/
アクタス大手門パークシティ,9780万円,福岡県福岡市中央区大手門１,地下鉄空港線「赤坂」徒歩6分,93.92m2（壁芯）,3LDK,2005年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77427348/
百道タワー20F,9998万円,福岡県福岡市早良区百道浜１,地下鉄空港線「西新」徒歩10分,96.03m2（壁芯）,3LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77807995/
レジデンス百道,1億800万円,福岡県福岡市早良区百道２,地下鉄空港線「藤崎」徒歩3分,97.95m2（29.62坪）（壁芯）,3LDK+S（納戸）,2015年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78124006/
プレミスト平尾浄水オークハウス,1億900万円,福岡県福岡市中央区平尾浄水町,地下鉄七隈線「薬院大通」徒歩14分,120.12m2（壁芯）,3LDK,2010年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77990632/
MJR赤坂タワー,1億3000万円,福岡県福岡市中央区赤坂１,地下鉄空港線「赤坂」徒歩1分,83.92m2,3LDK,2017年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77685156/
プレサンスロジェ薬院二丁目,1億3800万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩3分,98m2（壁芯）,3LDK,2020年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77461142/
ネクサス薬院,1億3980万円,福岡県福岡市中央区薬院１,地下鉄七隈線「薬院大通」徒歩5分,100.71m2,3LDK,2015年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77848591/
天神エクセル12,780万円,福岡県福岡市中央区渡辺通５,地下鉄七隈線「渡辺通」徒歩5分,20.8m2（壁芯）,ワンルーム,1987年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78096596/
コレマツハイツ藤崎,1299万円,福岡県福岡市早良区弥生２,地下鉄空港線「藤崎」徒歩9分,55.62m2（16.82坪）（壁芯）,3DK,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76444778/
日商岩井弥生マンション,1380万円,福岡県福岡市早良区原１,地下鉄空港線「藤崎」徒歩12分,87.49m2（壁芯）,4LDK,1979年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78127712/
アソシアグロッツォ薬院サウスシーン４階,1380万円,福岡県福岡市中央区高砂２,地下鉄七隈線「薬院」徒歩12分,24.07m2（7.28坪）（壁芯）,1K,2008年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77658191/
グランピア荒江Ⅱ,1500万円,福岡県福岡市城南区荒江１,地下鉄七隈線「別府」徒歩15分,64.8m2（壁芯）,2DK,1982年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77196348/
クローバーハイツ六本松,1590万円,福岡県福岡市中央区梅光園２-7-1,地下鉄七隈線「六本松」徒歩10分,54.71m2（16.54坪）（壁芯）,2LDK,1985年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75664352/
朝日プラザ赤坂Ⅱ　中古マンション,1700万円,福岡県福岡市中央区赤坂３,地下鉄空港線「赤坂」徒歩10分,43.59m2（壁芯）,1LDK,1983年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77781127/
ファミール輝国,1980万円,福岡県福岡市中央区輝国２-8-20,地下鉄七隈線「六本松」徒歩14分,68m2（20.56坪）（壁芯）,3LDK,1984年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77795131/
ホワイトキャッスル城南,1998万円,福岡県福岡市城南区茶山６,地下鉄七隈線「別府」徒歩15分,71.96m2（21.76坪）（壁芯）,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76018502/
エバーライフ東平尾公園,2198万円,福岡県福岡市博多区青木１,地下鉄空港線「福岡空港」徒歩13分,63.23m2（19.12坪）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77702515/
エバーライフ東平尾公園,2198万円,福岡県福岡市博多区青木１-19-1,地下鉄空港線「福岡空港」徒歩13分,63.23m2（壁芯）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77726609/
東峰マンション渡辺通,2200万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,50.33m2（壁芯）,3DK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78154610/
日商岩井福陵マンション,2290万円,福岡県福岡市早良区荒江３-26-22,地下鉄空港線「藤崎」徒歩15分,75.6m2（22.86坪）,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78142872/
日商岩井福陵マンション,2290万円,福岡県福岡市早良区荒江３,地下鉄空港線「藤崎」徒歩15分,75.6m2（壁芯）,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77712066/
大濠ハイツ,2299万円,福岡県福岡市中央区六本松３-16-28,地下鉄七隈線「六本松」徒歩8分,71.28m2（壁芯）,3LDK,1977年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75575015/
コープ野村白金,2350万円,福岡県福岡市中央区白金１-12-22,西鉄天神大牟田線「薬院」徒歩7分,64.54m2,3LDK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77302417/
エバーライフ東平尾公園,2380万円,福岡県福岡市博多区青木１,地下鉄空港線「福岡空港」徒歩15分,63.23m2（壁芯）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77593428/
コープ東薬院,2390万円,福岡県福岡市中央区高砂１,西鉄天神大牟田線「薬院」徒歩6分,71.35m2（壁芯）,3LDK,1980年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77542577/
トーカンマンション今泉一〇,2450万円,福岡県福岡市中央区今泉１,西鉄天神大牟田線「薬院」徒歩8分,54.18m2（壁芯）,2LDK,1980年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77370792/
東峰マンション博多駅南,2480万円,福岡県福岡市博多区比恵町,地下鉄空港線「東比恵」徒歩10分,51.52m2（15.58坪）（壁芯）,1LDK+S（納戸）,1983年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78129664/
ダイアパレス西公園,2480万円,福岡県福岡市中央区荒戸２-5-29,地下鉄空港線「大濠公園」徒歩8分,45.36m2（壁芯）,1LDK,1984年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78137070/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76747845/
ニューライフ天神,2580万円,福岡県福岡市中央区天神４,地下鉄空港線「天神」徒歩7分,43.95m2（壁芯）,1LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77859453/
ニューライフ天神,2580万円,福岡県福岡市中央区天神４-1-23,地下鉄空港線「天神」徒歩7分,43.95m2（壁芯）,1LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77809173/
ＧＳハイム博多,2590万円,福岡県福岡市博多区博多駅東２,地下鉄空港線「東比恵」徒歩5分,66.15m2（20.01坪）（壁芯）,3LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77918934/
グランフォーレ西新,2610万円,福岡県福岡市早良区城西１,地下鉄空港線「西新」徒歩6分,40.05m2（12.11坪）,1LDK,2006年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78138891/
グランフォーレ西新,2610万円,福岡県福岡市早良区城西１-8-14,地下鉄空港線「西新」徒歩7分,40.05m2,1LDK,2006年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77421682/
警固ハウス,2650万円,福岡県福岡市中央区警固１,地下鉄七隈線「薬院大通」徒歩8分,66m2（19.96坪）,3DK,1980年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78181177/
コープ東薬院,2680万円,福岡県福岡市中央区高砂１-20-25,西鉄天神大牟田線「薬院」徒歩6分,74.8m2,2LDK,1980年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78153162/
ダイアパレス輝国,2680万円,福岡県福岡市中央区輝国２,地下鉄七隈線「六本松」徒歩10分,90.2m2（27.28坪）,3LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78117167/
ダイアパレス輝国,2680万円,福岡県福岡市中央区輝国２,地下鉄七隈線「六本松」徒歩9分,90.2m2（27.28坪）,3LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77424065/
チサンマンション博多第5,2890万円,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩2分,61.6m2（18.63坪）,2LDK+S（納戸）,1974年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78084476/
