name,price,address,access,area,layout,yyyymm_construction,url
エンゼルハイム鳥飼中央,4250万円,福岡県福岡市中央区鳥飼１,地下鉄空港線「西新」徒歩13分,85.12m2（壁芯）,4LDK,2001年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76197783/
ＪＧＭマキシム藤崎,4680万円,福岡県福岡市早良区弥生１,地下鉄空港線「藤崎」徒歩4分,88.54m2（26.78坪）（壁芯）,4LDK,1997年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76961888/
エンゼルハイム大濠公園南,4680万円,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,93.74m2（壁芯）,4LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76627401/
オープンレジデンシア天神今泉,4950万円,福岡県福岡市中央区今泉２-4-19,地下鉄七隈線「薬院大通」徒歩6分,43.17m2（登記）,2LDK,2023年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77462938/
エテルナ高取Ⅱ,4980万円,福岡県福岡市早良区高取１-17-31,地下鉄空港線「藤崎」徒歩9分,83.06m2,3LDK,1999年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76336701/
クリオ渡辺通アーバンマークス,4980万円,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,53.94m2（壁芯）,2LDK,2023年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77122478/
アーティックス大濠,5299万円,福岡県福岡市中央区鳥飼１-2-19,地下鉄七隈線「六本松」徒歩11分,71.43m2（21.60坪）（壁芯）,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77561907/
クリオ渡辺通アーバンマークス,5780万円,福岡県福岡市中央区清川２,地下鉄七隈線「渡辺通」徒歩10分,62.45m2（壁芯）,2LDK,2023年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76961069/
パークスタイル・ザ・シェイプ,5980万円,福岡県福岡市城南区鳥飼５,地下鉄七隈線「六本松」徒歩6分,83.35m2（25.21坪）,3LDK,2008年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77491121/
MJR桜坂プレシャス,6190万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩3分,88.95m2（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77491000/
ＭＪＲ桜坂プレシャス　中古マンション,6190万円,福岡県福岡市中央区桜坂１,地下鉄七隈線「桜坂」徒歩3分,88.95m2（壁芯）,3LDK,2005年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76737473/
MISMO天神,7200万円,福岡県福岡市中央区渡辺通２-1-27,西鉄天神大牟田線「薬院」徒歩5分,60.12m2（18.18坪）（壁芯）,2LDK,2023年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77276265/
アーバンパレスアクス大濠,7280万円,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩8分,96.31m2（壁芯）,3LDK,1995年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72172682/
ザ・パークハウス赤坂タワーレジデンス,7300万円,福岡県福岡市中央区長浜２,地下鉄空港線「赤坂」徒歩7分,72.57m2（壁芯）,2LDK,2019年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76973222/
ブライトンヒルズ藤崎,7980万円,福岡県福岡市早良区藤崎１,地下鉄空港線「藤崎」徒歩5分,103.96m2（壁芯）,3LDK,2003年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77620207/
グランドステイツ大濠公園南,8790万円,福岡県福岡市中央区六本松３,地下鉄七隈線「六本松」徒歩3分,80.69m2（壁芯）,3LDK,2004年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77573449/
アクタス大手門パークシティ,9780万円,福岡県福岡市中央区大手門１,地下鉄空港線「赤坂」徒歩6分,93.92m2（壁芯）,3LDK,2005年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77427348/
アダージュ薬院弐番館,1億500万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩2分,91.96m2（27.81坪）（壁芯）,2LDK,2003年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76799826/
アンピール・マキシム大濠,1億880万円,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩6分,108.56m2（壁芯）,4LDK,2000年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77446445/
ライオンズマンション大濠パークサイド,1億3980万円,福岡県福岡市中央区鳥飼２,地下鉄空港線「唐人町」徒歩11分,105.51m2（壁芯）,3LDK,2003年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77561710/
コアマンションけやき通りプレジオ　1012号,1億6800万円,福岡県福岡市中央区赤坂３,地下鉄七隈線「六本松」徒歩10分,150.4m2（壁芯）,3LDK,2002年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74070175/
ザ・パークハウス福岡タワーズEAST,4億2000万円,福岡県福岡市中央区地行浜２,地下鉄空港線「唐人町」徒歩12分,200.14m2（壁芯）,3LDK,2020年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75682341/
朝日プラザ大濠Ⅱ,1240万円,福岡県福岡市中央区草香江１-2-40,地下鉄七隈線「六本松」徒歩5分,45.76m2,2DK,1984年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77472349/
コレマツハイツ藤崎,1340万円,福岡県福岡市早良区弥生２,地下鉄空港線「藤崎」徒歩9分,55.62m2（16.82坪）（壁芯）,3DK,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76444778/
アクセス天神,1380万円,福岡県福岡市中央区警固１-10-3,地下鉄七隈線「薬院大通」徒歩7分,33.06m2（10.00坪）（壁芯）,1LDK,1991年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77317989/
日商岩井弥生マンション,1380万円,福岡県福岡市早良区原１-41-1,地下鉄空港線「藤崎」徒歩12分,87.49m2（26.46坪）（壁芯）,4LDK,1979年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77117323/
ダイアパレス薬院,1450万円,福岡県福岡市中央区薬院２-25-2,地下鉄七隈線「薬院大通」徒歩7分,36.37m2,1LDK,1984年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77518150/
アソシアグロッツォ薬院サウスシーン４階,1450万円,福岡県福岡市中央区高砂２,地下鉄七隈線「薬院」徒歩12分,24.07m2（7.28坪）（壁芯）,1K,2008年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77658191/
東峰マンション博多駅東,1490万円,福岡県福岡市博多区比恵町7-27,地下鉄空港線「東比恵」徒歩5分,42.82m2（12.95坪）（壁芯）,2DK,1985年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76414809/
エバーライフ桜坂,1580万円,福岡県福岡市中央区桜坂３-1-1,地下鉄七隈線「桜坂」徒歩5分,47.52m2（壁芯）,1LDK,1979年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76437406/
クローバーハイツ六本松,1590万円,福岡県福岡市中央区梅光園２-7-1,地下鉄七隈線「六本松」徒歩8分,54.71m2（16.54坪）（壁芯）,2LDK,1985年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75664352/
シティマンション平尾２,1750万円,福岡県福岡市中央区平尾２,地下鉄七隈線「薬院」徒歩11分,49.14m2（壁芯）,3DK,1985年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77299957/
皐月マンション奈良屋,1780万円,福岡県福岡市博多区奈良屋町,地下鉄空港線「中洲川端」徒歩10分,53.28m2（壁芯）,3K,1980年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77562566/
西新ビル,1850万円,福岡県福岡市早良区高取１,地下鉄空港線「藤崎」徒歩5分,60.8m2（壁芯）,2LDK,1972年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77199832/
ライオンズマンション天神南,1880万円,福岡県福岡市中央区今泉２,地下鉄空港線「天神」徒歩8分,33.6m2（壁芯）,1DK,1992年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77062192/
東峰マンション大宮,1939万円,福岡県福岡市中央区大宮１-5-31,地下鉄七隈線「薬院」徒歩7分,60.05m2（18.16坪）（壁芯）,2LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77666685/
東峰マンション大宮,1950万円,福岡県福岡市中央区大宮１-5-31,地下鉄七隈線「薬院」徒歩7分,56.61m2（17.12坪）（壁芯）,2LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77570466/
東峰マンション大宮　101,1950万円,福岡県福岡市中央区大宮１-5-31,西鉄天神大牟田線「薬院」徒歩7分,56.61m2（壁芯）,2LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76783580/
東峰マンション大宮,1950万円,福岡県福岡市中央区大宮１-5-31,西鉄天神大牟田線「薬院」徒歩7分,56.61m2（壁芯）,2LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77526051/
東峰マンション大宮,1950万円,福岡県福岡市中央区大宮１,西鉄天神大牟田線「薬院」徒歩8分,56.61m2,2LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77533272/
大濠ハイツ,1950万円,福岡県福岡市中央区六本松３-16-28,地下鉄七隈線「六本松」徒歩9分,71.28m2（21.56坪）（壁芯）,3LDK,1977年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77592469/
パークハイム鳥飼　中古マンション,1980万円,福岡県福岡市城南区鳥飼５,地下鉄七隈線「別府」徒歩9分,79.52m2（壁芯）,3LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76617990/
カーサ第二博多,1980万円,福岡県福岡市博多区住吉２,地下鉄七隈線「櫛田神社前」徒歩11分,53.86m2（壁芯）,2LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77476301/
エバーライフ東平尾公園2,1990万円,福岡県福岡市博多区青木１,地下鉄空港線「福岡空港」徒歩14分,64.39m2（19.47坪）（壁芯）,2LDK,1995年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77143666/
祖原公園ハウス,1990万円,福岡県福岡市早良区祖原,地下鉄空港線「西新」徒歩9分,61.87m2（18.71坪）,3DK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76740343/
ライオンズマンションマキシム桜坂,1998万円,福岡県福岡市中央区谷２,地下鉄七隈線「桜坂」徒歩8分,81.79m2（壁芯）,2LDK,1988年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76422525/
ホワイトキャッスル城南,1998万円,福岡県福岡市城南区茶山６,地下鉄七隈線「別府」徒歩15分,71.96m2（21.76坪）（壁芯）,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76018502/
イトーピア天神東,2080万円,福岡県福岡市博多区対馬小路11-3,地下鉄空港線「中洲川端」徒歩11分,40.23m2（壁芯）,1LDK,1992年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77054801/
シティマンション高砂,2099万円,福岡県福岡市中央区高砂２-15-10,地下鉄七隈線「渡辺通」徒歩14分,54m2（16.33坪）（壁芯）,2DK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77548446/
ダイアパレス薬院,2099万円,福岡県福岡市中央区薬院２-2,地下鉄七隈線「薬院大通」徒歩6分,40.95m2,2DK,1984年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76897620/
藤和西新コープ,2180万円,福岡県福岡市早良区城西２,地下鉄空港線「西新」徒歩6分,77.66m2（壁芯）,2LDK+S（納戸）,1977年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75823225/
藤和西新コープ,2180万円,福岡県福岡市早良区城西２,地下鉄空港線「西新」徒歩6分,77.66m2（壁芯）,2LDK+S（納戸）,1977年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77026672/
藤和高取ホームズ,2280万円,福岡県福岡市早良区高取１-2-21,地下鉄空港線「藤崎」徒歩7分,43.74m2,1LDK,1987年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77322029/
博多ニッコーハイツ,2280万円,福岡県福岡市博多区博多駅東３-9-3,地下鉄空港線「東比恵」徒歩7分,65.92m2（19.94坪）（壁芯）,3LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77570467/
シティマンション平尾,2280万円,福岡県福岡市中央区平尾２,地下鉄七隈線「薬院大通」徒歩15分,55m2（16.63坪）（壁芯）,2LDK,1984年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77410810/
ライオンズマンション桜坂,2290万円,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩6分,66.56m2,2LDK,1983年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74487193/
KBCマンションユーハイム室見,2290万円,福岡県福岡市早良区室見５-4-10,地下鉄空港線「藤崎」徒歩15分,61.46m2,3LDK,1985年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77278445/
大濠ハイツ,2399万円,福岡県福岡市中央区六本松３-16-28,地下鉄七隈線「六本松」徒歩8分,71.28m2（壁芯）,3LDK,1977年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75575015/
エバーライフ東平尾公園,2480万円,福岡県福岡市博多区青木１,地下鉄空港線「福岡空港」徒歩15分,63.23m2（壁芯）,3LDK,1994年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77593428/
サンシャイン室見◆☆眺望良好・新着物件☆◆,2490万円,福岡県福岡市早良区室見４,地下鉄空港線「藤崎」徒歩14分,59.95m2（18.13坪）（壁芯）,2LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77551176/
エバーライフ桜坂,2490万円,福岡県福岡市中央区桜坂３-1-1,地下鉄七隈線「桜坂」徒歩7分,94.2m2,4LDK,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77453574/
コープ野村白金,2490万円,福岡県福岡市中央区白金１-12-22,西鉄天神大牟田線「薬院」徒歩7分,64.54m2,3LDK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77302417/
サンシャイン室見,2490万円,福岡県福岡市早良区室見４-20-22,地下鉄空港線「藤崎」徒歩15分,59.95m2,2LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77557918/
ロワールマンション西公園,2490万円,福岡県福岡市中央区港３-10-26,地下鉄空港線「大濠公園」徒歩13分,55.04m2（16.64坪）,2LDK,1983年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77550162/
ロマネスク大名,2500万円,福岡県福岡市中央区大名１-4-24,地下鉄空港線「赤坂」徒歩5分,49.05m2（14.83坪）（壁芯）,1LDK,1984年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76840016/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76744927/
東峰マンシヨン渡辺通　203,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76486201/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（16.75坪）（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76738722/
東峰マンシヨン,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（16.75坪）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76855110/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76763379/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76861761/
東峰マンション渡辺通,2550万円,福岡県福岡市中央区春吉２-16-15,地下鉄七隈線「渡辺通」徒歩5分,55.38m2,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76747845/
東峰マンション渡辺通,2599万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩5分,55.38m2（16.75坪）（壁芯）,2LDK,1986年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76926555/
スバルマンション薬院,2680万円,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩8分,63.76m2（壁芯）,2LDK,1979年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77132436/
